0
0.934
0.83
0
0.002
0.004
0
0.996
0
0
0
0.002
0.89
0.002
0
0
0.814
0
0
0
0.748
0
0
0.926
0.922
0.002
0
0.928
0
0.826
0
0
0
0.88
0.006
0.002
0.026
0.004
0
0.818
0.954
0
0
0
0
0
0
0.92
0.906
0
0
0
0.988
0
0
0
0.974
0.772
0.876
0
0
0
0.902
0
0.01
0
0
0
0
0.002
0
0
0
0.002
0
0.184
0
0
0
0
0
0
0
0.002
0
0
0.004
0
0.986
0
0
0
0
0
0
0
0
0
0.006
0.878
