0.016
0
0
0
0
0
0
0
0
0
0
0
0
0.516
0
0
0
0
0
0
0
0
0.014
0
0
0
0.002
0.046
0
0
0
0.004
0
0.002
0
0
0.016
0
0.006
0
0
0
0.002
0.006
0
0.002
0
0
0
0
0.004
0
0
0
0.002
0
0
0.004
0
0
0
0
0
0.002
0
0.004
0
0
0
0
0.018
0
0
0
0
0
0
0
0.002
0
0
0.002
0
0
0
0.006
0.012
0
0
0
0
0
0
0.002
0.004
0
0.004
0
0
0
